smiles,Mutagenicity_top20_6_brics_mol,group
Cc1ccc([N+](=O)[O-])cc1-c1ccc([N+](=O)[O-])cc1[N+](=O)[O-],1,test
N#[N+][N-]c1ccc2c([C@H]3CO3)c3ccccc3nc2c1,1,test
N#[N+][N-]c1ccc2nc3ccccc3c(-c3ccc(/C=N/n4nnc5ccnc-5c4O)cc3)c2c1,1,test
Cn1c(N)nc2ncc(CC(O)C[N-][N+]#N)cc21,1,test
CS(=O)(=O)Oc1cc2c(cc1F)n1c(=O)n(O)c(=O)cc1n2-c1ccc2cc3ccc(-c4ccc(NO)cc4)cc3nc2c1,1,test
N=c1ccc2c3ccc([NH3+])cc3c(-c3cc4c5c(cccc5c3)-c3ccccc3-4)n(-c3c4cc([NH3+])ccc4c4ccc(=N)cc-4n3-c3c4cc([NH3+])ccc4c4ccc(=N)cc-4n3-c3nsc4ccc(N)cc34)c-2c1,1,test
O=NO[C@H]1CO1,1,test
CN(NO)C(=O)c1c(-c2cc3c(c4oc(O)c5c(O)ccc-5c24)C2(O)C=COC2O3)oc([N+](=O)[O-])c1-c1ccc(N)c2c1C(=O)c1ccccc1C2=O,1,test
CC(=O)N(Oc1ccc(N(Oc2ccccn2)C(C)=O)cc1)c1ccc(ON(C(C)=O)c2ccc(-c3ccccn3)cc2)cc1,1,test
Cc1ccc2nn(-c3cn(-c4ccc(O)c5c4C(=O)c4ccccc4C5=O)c4cc(-c5cc(N)c6c(c5N)C(=O)c5ccccc5C6=O)c(F)cc4c3=O)c3c2c1-c1ccc(Cl)cc1S3,1,test
C[C@]1(O)OC(=O)[C@@]2(n3c4cc(-n5c6cc(-c7cc(C(=N)O)c([N+](=O)[O-])cc7[N+](=O)[O-])c(F)cc6n6c(=O)n(O)c(=O)cc56)c(F)cc4n4c(=O)n(O)c(=O)cc34)O[C@@]12C,1,test
CNc1cn(-c2cc(C)ccc2[N+](=O)[O-])c2cc(OC3Cc4cc5cccc6ccc7ccc3c4c7c65)c(F)cc2c1=O,1,test
CN(Cc1ccc(CCl)c2c1C(=O)c1ccccc1C2=O)N=O,1,test
C1=CC2c3c(cc(C4CO4)cc3-c3ccc4c(c3)Cc3ccccc3-4)OC2O1,1,test
Cc1cc(N)c(C)c2c1[nH]c1ccc(OS(C)(=O)=O)cc12,1,test
CC1=CC2c3cccc4c3c(cn4-c3ccc4cc5[n+](cc4c3-c3ccc4cc6[n+](cc4c3-n3cc4c7c(cccc73)C3C=C(C)CN(C)C3C4)CCc3cc4c(cc3-6)OCO4)CCc3cc4c(cc3-5)OCO4)CC2N(C)C1,1,test
Nc1ccc(-c2ccc([NH+]([O-])O)cc2)c(N)c1,1,test
Nc1ccc(C(=O)/N=c2\sn(C(=O)[C@@H]3OC=C(COCN(N=O)c4ccccc4)[C@H]4C[C@H](OCN(N=O)c5ccccc5)[C@]5(CO5)[C@@H]43)c3ccc([N+](=O)[O-])cc23)c(N)c1,1,test
Nc1ccc(-c2cc(O)c3ccc4cccc5ccc2c3c45)cc1-c1cc(O)c2ccc3cccc4ccc1c2c34,1,test
Cl/C=C(/Cl)Sc1cc2ccnc([C@H]3CO3)c2cc1[C@H]1CO1,1,test
c1cc2ccc3c([C@H]4CO4)c4ccccc4c4ccc(c1)c2c34,1,test
OCOc1ccc(/C=N/c2ccc(-c3ccc(/C=N/c4ccc(-c5ccc(/C=N/c6ccc(OCO)cc6)cc5)cc4)cc3)cc2)cc1,1,test
COP(=S)(OC)Sc1cc(C(=O)Cl)c2ncccc2c1,1,test
O=NN(CCCl)C(=O)Nc1cccc2ncc(-c3ccc4c5c(cccc35)OC([N+](=O)[O-])=C4)nc12,1,test
Cc1cc(N)c(C)c2c1[nH]c1ccc(-c3ccc4c(c3)C(=O)c3nccc5cc(-c6cc7c(c8oc(=O)c9c(c68)CCC9O)C6C=COC6O7)c(OS(C)(=O)=O)c-4c35)cc12,1,test
BrCC1Cc2cccc3cccc(c23)C1,1,test
O=[N+]([O-])c1ccc(-c2c3ccccc3nc3c(-c4ccc([NH+]([O-])O)cc4)ccc([N+](=O)[O-])c23)c2nc3ccccc3c(OO)c12,1,test
Nc1nc(N)c(-c2nc(Cl)c(N)nc2N)nc1Cl,1,test
O=[N+]([O-])c1ccc(SC(Cl)=C(Cl)Cl)c2[nH]c3ccccc3c(=NCCCSC(Cl)=C(Cl)Cl)c12,1,test
Nc1c2ncn(-c3c4ccccc4cc4ccccc34)c2nc[n+]1[O-],1,test
O=[N+]([O-])c1ccc2nc3ccccc3c(C3CO3)c2c1,1,test
Cc1c2ccccc2c(-c2c3ccccc3c(C)c3ccc4ccccc4c23)c2c1ccc1ccccc12,1,test
O=[N+]([O-])c1ccccc1OO,1,test
Cc1c(F)c(-c2c3ccc([N-][N+]#N)cc3nc3ccc([N-][N+]#N)cc23)cc2c1c(=O)c(-c1c3ccc([N-][N+]#N)cc3nc3ccc([N-][N+]#N)cc13)cn2-c1c2ccc([N-][N+]#N)cc2nc2ccc([N-][N+]#N)cc12,1,test
Cn1nc(-c2ccc3cc4ccc(-c5ccc6cc7ccc(C8SCCN8N=O)cc7nc6c5)cc4nc3c2)cc1N,1,test
N=c1ccc2c3ccc([NH3+])cc3c(-c3cc4c5c(cccc5c3)-c3ccccc3-4)n(-c3ccc4c(c3O)C(=O)c3ccccc3C4=O)c-2c1,1,test
Nc1ccc([C@@H]2O[C@H]2c2cc3c4c(cccc4c2)-c2ccccc2-3)cc1-c1cc2c3c(cccc3c1)-c1ccccc1-2,1,test
O=[N+]([O-])c1csc(-c2cc([N+](=O)[O-])cs2)c1,1,test
Cc1ccc(NN=NCC2CO2)cc1,1,test
O=NN1CCC[C@@H]1c1cn([C@H]2CCCN2N=O)c2c(F)c(-c3ccccc3[N+](=O)[O-])c(F)cc2c1=O,1,test
Cc1c2ccccc2c(-c2cccc3c2cc2c4c(cc5c(c43)OCO5)C(=O)N2)c2ccc3ccccc3c12,1,test
O=C(Cc1ccc([N+](=O)[O-])c2c(CC(=O)NO)c3ccccc3nc12)NO,1,test
CC(O)=Nc1ccc(-c2ccc([N+](=O)[O-])o2)cc1,1,test
ONc1ccc(N2C3c4ccccc4-c4ccccc4C32)cc1,1,test
CC1CC2c3cccc4c3c(cn4[C@@H]3OC(=O)[C@@]4([C@@H]5OC(=O)[C@@]6(C(=O)/N=c7\sn(C(=O)c8cc(O)c(O)cc8O)c8ccc([N+](=O)[O-])cc78)O[C@@]56C)O[C@@]34C)CC2N(C#N)C1,1,test
CN(N=O)C(=O)c1ccc2cc3ccc(-c4c5ccc(Cl)cc5nc5ccc(C(=O)N(C)N=O)cc45)cc3nc2c1,1,test
NP(=O)(Oc1c(O)c2c(c3oc(=O)c4c(c13)CCC4=O)C1C=COC1O2)N(CCCl)CCCl,1,test
O=[N+]([O-])c1ccc(-c2ccc(-c3ccc([N+](=O)[O-])cc3)c([NH+]([O-])O)c2)cc1,1,test
CS(=O)(=O)Oc1cc2c(cc1F)c(=O)c(OS(C)(=O)=O)cn2[C@H]1O[C@@H](OS(C)(=O)=O)[C@H](O)[C@@H](O)[C@@H]1O,1,test
Cc1cc(-c2ccc3c4c(cccc24)C(=O)c2ccccc2-3)ccc1N=Nc1ccccc1,1,test
N#[N+][N-]C1CC(c2ccc(N)cc2)OC1c1cc2cccc3ccc4c5ccccc5cc1c4c32,1,test
O=NOc1ccc(-c2ccc(C(=O)CCl)c3c2C(=O)c2c(O)ccc(O)c2C3=O)c2c1C(=O)c1c(O)ccc(O)c1C2=O,1,test
CN(Cc1ccc([N+](=O)[O-])cc1[N+](=O)[O-])N=O,1,test
Nc1ncc(C2CO2)c(N)n1,1,test
O=c1c2c(-c3ccc([N+](=O)[O-])cc3)cc(C34OC3O4)cc2oc2c(C34OC3O4)ccc(O)c12,1,test
CC1(C)CC2C=C(C=O)C3(C=O)CC3(c3cc4c(cc3F)c(=O)c(-n3cnc5c(N)ncnc53)cn4-c3ccc4nc(N)sc4c3)C2C1,1,test
O=[N+]([O-])c1ccc(C(Cl)Cl)cc1,1,test
Cc1cccc2c(-c3nc4c(cc3F)c(=O)c(-c3ccc([NH+]([O-])O)cc3[NH+]([O-])O)cn4-c3cc4c(c5oc(=O)c6c(c35)[C@@H](O)C[C@@H]6O)[C@@H]3C=CO[C@@H]3O4)c3ccc(N=[N+]=[N-])cc3nc12,1,test
CC1(C)CC2C=C(C=O)C3(C=O)CC3(C(=O)n3s/c(=N\C(=O)c4ncc([NH+]([O-])O)s4)c4cc([N+](=O)[O-])ccc43)C2C1,1,test
Nc1ccc([C@H]2C[C@@H]3C(COCN(N=O)c4ccccc4)=CO[C@@H](C(=O)n4s/c(=N\C(=O)c5ccc6cccc7c6c5-c5ccccc5-7)c5cc([N+](=O)[O-])ccc54)[C@H]3[C@@]23CO3)c(N)c1,1,test
O=[N+]([O-])c1c(-c2ccc3c(c2)Cc2ccccc2-3)nc2sccn12,1,test
CN(COc1cc(-c2cc(-c3cc4c(c5c3c([N+](=O)[O-])cc3c(OCN(C)[N+](=O)[O-])cccc35)OCO4)ccc2N)ccc1N)[N+](=O)[O-],1,test
Cc1cc(N)ccc1ON(Oc1ccc([N+](=O)[O-])cc1[N+](=O)[O-])C(=O)c1ccc([N+](=O)[O-])cc1[N+](=O)[O-],1,test
Nc1ccc(-c2ccc([N+](=O)[O-])s2)cc1Cl,1,test
O=C(c1ccc([N+](=O)[O-])cc1)N(OC1CO1)OC1CO1,1,test
N#[N+][N-]Cn1c2cc(-n3c4cc(-c5ccc(N)cc5)c(F)cc4n4c(=O)n(O)c(=O)cc34)c(F)cc2n2c(=O)n(O)c(=O)cc12,1,test
O=C1C(SC(Cl)=C(Cl)Cl)C(=O)N(c2ccc([N+](=O)[O-])c3c(=NCCCSC(Cl)=C(Cl)Cl)c4ccccc4[nH]c23)N1c1ccc([N+](=O)[O-])o1,1,test
Cn1cnc([C@H]2CC[C@]3(C)[C@H]4CC[C@@]5(C)[C@@H](CC[C@H]5c5cc6c(cc5OS(C)(=O)=O)CN(N=O)CC6)[C@@H]4C[C@@H]4N(N5C(=O)c6ccccc6C5=O)[C@@]43C2)c1[N+](=O)[O-],1,test
N#[N+][N-]c1ccc2c(C3CO3)c3ccccc3nc2c1,1,test
O=NOc1cc(N=Nc2c(Br)cc([N+](=O)[O-])cc2[N+](=O)[O-])c(-c2cccc([NH+]([O-])O)c2)cc1-c1c2ccccc2nc2cccc([N+](=O)[O-])c12,1,test
CC1(C)CC2C(O)(C=C(C=O)C34CC23C(=O)OC4O)C1ON(Oc1cccc(N=C(O)c2csc([N+](=O)[O-])c2)c1)C(=O)c1cccc(-c2cccc(N=C(O)c3csc([N+](=O)[O-])c3)c2)c1N,1,test
Cc1ccc([N+](=O)[O-])c(-c2cc3c(cc2F)c(=O)c(-c2cc(C)ccc2[N+](=O)[O-])cn3-c2cc(C)ccc2[N+](=O)[O-])c1,1,test
c1ccc2sc(-c3nc4ccccc4s3)nc2c1,1,test
c1ccc2c(c1)Oc1cccc([C@H]3CO3)c1O2,1,test
O=C1c2c(c3c(-c4cc(-c5cc6c(c7oc(=O)c8c(c57)[C@@H](Cl)[C@@H](Cl)C8=O)[C@@H]5C=CO[C@@H]5O6)c(-c5cc6c(c7oc(=O)c8c(c57)[C@@H](Cl)[C@@H](Cl)C8=O)[C@@H]5C=CO[C@@H]5O6)cc4N=Nc4ccc([N+](=O)[O-])cc4)cc4c(c3oc2=O)[C@@H]2C=CO[C@@H]2O4)[C@@H](Cl)[C@H]1Cl,1,test
CC1(C)CC2C=C(C=O)C3(C=O)CC3(c3ncc([NH+]([O-])O)s3)C2C1,1,test
Cc1ncc([N+](=O)[O-])n1-c1cccc(N=C(O)c2csc([N+](=O)[O-])c2)c1,1,test
Nc1ccc(-c2ccc(/C=N/n3nnc4ccnc-4c3O)cc2)c(N)c1,1,test
Nc1ccccc1-c1cccc2c1ccc1c(C3CO3)cc3c(c12)OCO3,1,test
c1cc2ccc3c(C4CO4)c4ccccc4c4ccc(c1)c2c34,1,test
O=[N+]([O-])c1oc(-c2cc3c(c4oc(O)c5c(O)ccc-5c24)C2(O)C=COC2O3)c(-c2cc3c(c4oc(O)c5c(O)ccc-5c24)C2(O)C=COC2O3)c1-c1cc2c(c3oc(O)c4c(O)ccc-4c13)C1(O)C=COC1O2,1,test
CC(=O)NNc1ccc(-c2ccc([NH+]([O-])O)c3no[n+]([O-])c23)cc1,1,test
Nc1ccc(-c2cc3c(c4c2c([N+](=O)[O-])cc2ccccc24)OCO3)cc1,1,test
Cc1c2ccccc2c(-c2cn(-c3c4ccccc4nc4cccc([N+](=O)[O-])c34)c3c(F)c(-c4c5ccccc5nc5cccc([N+](=O)[O-])c45)c(F)cc3c2=O)c2ccc3ccccc3c12,1,test
O=[N+]([O-])c1ccc(-c2cc(/N=N/c3ccc([NH+]([O-])O)cc3)ccc2O)s1,1,test
O=[N+]([O-])c1ccc(-c2ccc([N+](=O)[O-])s2)s1,1,test
Cc1c2cc(-n3c4cc([C@H]5O[C@@H]5N5C(=O)NC6(CCCCC6)C5=O)c(F)cc4n4c(=O)n(O)c(=O)cc34)ccc2nc2c1ccc1ccccc12,1,test
Cc1ccc2cc3c(ccc4ccccc43)c3c2c1CC3Oc1cc(OC2Cc3c(C)ccc4cc5c(ccc6ccccc65)c2c34)c(N)c(C2CO2)c1,1,test
Nc1c(N=Nc2ccc(-c3cc4c(c5oc6c(-c7cc8c(c9oc%10c(-c%11cc%12c(c%13oc(=O)c%14c(c%11%13)CCC%14=O)C%11C=COC%11O%12)ccc(O)c%10c(=O)c79)[C@@H]7C=CO[C@H]7O8)ccc(O)c6c(=O)c35)[C@@H]3C=CO[C@H]3O4)cc2)cc(S(=O)(=O)O)c2ccccc12,1,test
Nc1ccc(-c2ccc(N=Nc3ccc(N=Nc4ccc(O)c(-c5cc(N=Nc6ccc(N=Nc7ccc(-c8ccc(N)cc8)cc7)c7ccc(S(=O)(=O)O)cc67)ccc5O)c4)c4cc(S(=O)(=O)O)ccc34)cc2)cc1,1,test
CC1=CC2c3cccc4c3c(cn4-c3c(-c4c(-c5ccccc5[N+](=O)[O-])ccc5cc6[n+](cc45)CCc4cc5c(cc4-6)OCO5)ccc4cc5[n+](cc34)CCc3cc4c(cc3-5)OCO4)CC2N(C)C1,1,test
O=[N+]([O-])c1ccc(-c2ccc([N+](=O)[O-])cc2-c2ccc3c4c(cccc24)-c2cc(O)ccc2-3)c(-c2c3ccccc3nc3ccccc23)c1,1,test
O=c1c2c(O)cc(-c3ccc(-c4ccc(-c5c6cccc(O)c6c(O)c6c(O)cccc56)c([N+](=O)[O-])c4)cc3[N+](=O)[O-])cc2oc2c(O)ccc(O)c12,1,test
Cc1cc2c(c(C3CO3)c1)C(=O)C=C(c1c(C)cc3c(c1-c1cc(O)c4c(c1)C(=O)c1c(O)c(C)cc(O)c1C4=O)C(=O)C=CC3=O)C2=O,1,test
Cc1nccc2c1[nH]c1cc(-c3nc[nH]c3N=O)ccc12,1,test
O=c1c(-c2ccc([N+](=O)[O-])cc2[N+](=O)[O-])cn(-c2ccc([N+](=O)[O-])cc2[N+](=O)[O-])c2c(F)c(-c3cc4ccccc4c4ccc5c(c34)C3OC3C(O)C5O)c(F)cc12,1,test
CC1(C)CC2C=C(C=O)C3(C=O)CC3(C(=O)/N=c3\sn(C(=O)c4c5ccccc5nc5cc([N-][N+]#N)ccc45)c4ccc([N+](=O)[O-])cc34)C2C1,1,test
O=C(c1c2ccccc2cc2c1ccc1ccccc12)N(Oc1cccc2c(O)c3ccccc3nc12)Oc1cccc2c(O)c3ccccc3nc12,1,test
Nc1ccc(-c2ccc(C=Nn3nnc4c([nH]c5ccccc54)c3=O)cc2)cc1,1,test
O=[N+]([O-])c1cc(-c2ccc(-c3c4cccc(O)c4c(O)c4c(O)cccc34)c([N+](=O)[O-])c2)ccc1-c1ccc(NO)cc1,1,test
C[C@H]1CC[C@H]2[C@@H](C)CC[C@@H](c3ccc4c(c3)Oc3cc(C5OC5N5C6c7ccccc7-c7ccccc7C65)ccc3C4c3ccccc3[C@@H]3CC[C@H](C)[C@@H]4CC[C@H](C)C[C@H]43)[C@@H]2C1,1,test
Cn1c([NH+]([O-])O)cnc1C1OC(=O)C2(c3ncc([NH+]([O-])O)n3C)OC12C,1,test
CC1(C)CC2C(O)(C=C(C=O)C34CC23C(=O)OC4O)C1ON(Oc1cccc(N=C(O)c2csc([N+](=O)[O-])c2)c1)C(=O)c1cccc(-c2c(O)cc3c(c2O)C(=O)c2ccccc2C3=O)c1N,1,test
CC(=O)N(O)c1ccc([C@H]2CO2)cc1,1,test
CC(=O)N=C1CC(=O)C(Oc2cc3c(cc2F)c(=O)c(-c2ccc([N+](=O)[O-])s2)cn3-c2cc3cc4c(cc3oc2=O)OC(c2ccc([N+](=O)[O-])s2)C4)=CC1=O,1,test
Nc1ccc(-c2nc(-c3cccc4c3C(=O)c3cccc(Cl)c3C4=O)[nH]c2-c2cccc3c2C(=O)c2cccc(Cl)c2C3=O)cc1,1,test
CN(Cc1nc(NCNc2c([N+](=O)[O-])ncn2C)[nH]c1-c1c([N+](=O)[O-])ncn1C)N=O,1,test
O=C1c2cccc(C3CO3)c2C(=O)c2c(O)c3c(c(O)c21)C[C@](O)(c1ccc(N=Nc2ccc([N+](=O)[O-])cc2)cc1)C[C@@H]3OC1CO1,1,test
O=C1N(N=Cc2ccc([NH+]([O-])O)o2)CCN1c1nc(-c2ccc(-c3ccc(N=Nc4ccccc4)cc3)c(N=Nc3c(O)ccc4ccccc34)c2)[nH]c1-c1ccc(N=Nc2ccccc2)cc1,1,test
Cc1ccc(N(Cc2cc3ccnc4c3c(c2-c2cc(N=Nc3ccc(N)cc3)c(C)cc2N=Nc2c(S(=O)(=O)O)cc3ccc(N)cc3c2O)-c2cc(-c3oc([N+](=O)[O-])c(Cl)c3Cl)ccc2C4=O)N=O)cc1,1,test
O=[N+]([O-])c1ccccc1-c1c2ccccc2nc2c(-c3ccc([N+](=O)[O-])c4c(-c5ccc([N+](=O)[O-])c6c(-c7cc8c(c9oc(O)c%10c(O)cc(O)c-%10c79)C7C=COC7O8)c7ccccc7nc56)c5ccccc5nc34)ccc([N+](=O)[O-])c12,1,test
Nc1cc([N+](=O)[O-])c(N)cc1-c1c2ccccc2[n+]([O-])c2occc12,1,test
CN1CCc2cc3c(c4c2c1cc1c(-c2oc([N+](=O)[O-])c(Cl)c2Cl)c(-c2cc(O)c(O)cc2O)ccc14)OCO3,1,test
CC(=O)N(O)c1ccc(C2NC2c2nc3c(cc2F)c(=O)c(-c2nsc4c(N)cccc24)cn3-c2nsc3c(N)cccc23)cc1,1,test
CN1CCc2cc3c(c4c2c1cc1c(-c2oc([N+](=O)[O-])c(Cl)c2Cl)c(-c2cocc5c(C=O)ccc2-5)ccc14)OCO3,1,test
CS(=O)(=O)Oc1ccc(-c2ccc(N=O)cc2)cc1[N+](=O)[O-],1,test
Cc1c2ccccc2c(-c2ccc3ccc4cccc5ccc2c3c45)c2ccc3ccccc3c12,1,test
C1=CC2c3c(cc(C4CO4)cc3-c3cc4c(c(C5CO5)c3)C3C=COC3O4)OC2O1,1,test
O=[N+]([O-])c1cc(C(O)=Nc2ccccc2-c2ccccc2N=C(O)c2csc([N+](=O)[O-])c2)cs1,1,test
CC(=O)N(O)c1ccc(-c2cccn3cc(-c4c5c(cc6ccccc46)-c4ccccc4C4NC54)nc23)cc1,1,test
Cc1c2ccccc2c(C2CO2)c2ccc3ccccc3c12,1,test
Cc1cc(O)c2c(c1)C(=O)c1cc(-c3cc4nc5occc5c(-c5ccc([N+](=O)[O-])cc5-c5ccc(N=Nc6ccccc6)cc5)c4cc3-c3cc(O)c4c(c3)C(=O)c3cc(C)cc(O)c3C4=O)cc(O)c1C2=O,1,test
O=C(c1ccc([N+](=O)[O-])cc1[N+](=O)[O-])N(Oc1ccc2c(c1)-c1cccc3cccc-2c13)Oc1ccc2c(c1)-c1cccc3cccc-2c13,1,test
Cc1cc2ccccc2c2c(ON(C)c3ccc(N=Nc4ccccc4)cc3)cc3c(c12)CCC3=O,1,test
[O-][NH+](O)c1ccc(-c2ccccc2NO)o1,1,test
Cn1c(N)nc2c3nc(-c4nc5ccc6c(nc(N)n6C)c5nc4-c4oc([N+](=O)[O-])c(Cl)c4Cl)c(-c4ccc([N+](=O)[O-])cc4[N+](=O)[O-])nc3ccc21,1,test
Cc1c2ccccc2c(N2C3c4ccccc4-c4ccccc4C32)c2ccccc12,1,test
Cc1cc2ccccc2c2c(NC=CC=O)cc3c(c12)CCC3=O,1,test
Nc1nc(-c2ccc(N=Nc3ccc([N+](=O)[O-])cc3[N+](=O)[O-])cc2)nc2c1ncn2-c1ccc([NH+]([O-])O)cc1,1,test
CC1(O)NC(=O)C2(c3ccccc3[N+](=O)[O-])OC12C(N=[N+]=[N-])C12OC1(c1ccccc1[N+](=O)[O-])C(=O)NC2(C)O,1,test
O=C1C(c2nc3n(c2[N+](=O)[O-])CCS3)C(=O)N(c2nc3n(c2[N+](=O)[O-])CCS3)N1CCNNOS(=O)(=O)O,1,test
Cn1nc(-c2ccc3cc4ccc(-c5ccc(N=Nc6ccccc6)cc5)cc4nc3c2)cc1N,1,test
Nc1cc([N+](=O)[O-])c(N)cc1[C@@H]1O[C@H]1c1c(O)cc2c(c1O)C(=O)c1ccccc1C2=O,1,test
CN(Cc1cc(-c2c(O)cc3c(c2O)C(=O)c2ccccc2C3=O)cc2oc3c(O)ccc(O)c3c(=O)c12)N=O,1,test
O=[N+]([O-])c1ccc(Cl)c2nc3ccccc3c(-c3ccnc4cc(Cl)ccc34)c12,1,test
O=C1c2ccccc2C(=O)c2c(O)c3c(c(O)c21)CC(O)(c1ccc([NH+]([O-])O)c2no[n+]([O-])c12)CC3OCC1=CO[C@@H](c2ccc3ccc4ccc(O)cc4c3c2)[C@H]2C1=C[C@H](c1ccc([NH+]([O-])O)c3no[n+]([O-])c13)[C@]21CO1,1,test
Nc1ccc(N2C3c4ccccc4-c4ccccc4C32)c(N2C3c4ccccc4-c4ccccc4C32)c1,1,test
Cc1ccc([N+](=O)[O-])c2c(=NCCCO[C@H]3C[C@](O)(c4cnc5cccc(NC(=O)N(CCCl)N=O)c5n4)Cc4c(O)c5c(c(O)c43)C(=O)c3ccccc3C5=O)c3ccccc3[nH]c12,1,test
Cn1cnc(CCl)c1N=O,1,test
O=C1c2ccccc2-c2ccc(-c3ccc([NH+]([O-])O)o3)c3cccc1c23,1,test
NC(CCC(=O)NNc1ccc(C2CO2)cc1)C(=O)O,1,test
Cc1ccc2cc3c(ccc4ccccc43)c3c2c1CC3Oc1cc2ccnc(OC3Cc4c(C)ccc5cc6c(ccc7ccccc76)c3c45)c2cc1C1CO1,1,test
CN(Cc1ccc(N)cc1)N=O,1,test
CN(Cc1ccc2cccc3c2c1-c1ccccc1-3)N=O,1,test
Cc1cc(-c2c(-c3cc(-c4c5ccccc5[n+]([O-])c5occc45)c4c(=O)c5c(O)ccc(-c6c7ccccc7[n+]([O-])c7occc67)c5oc4c3)c3c([N+](=O)[O-])ccc4c5ccccc5c5cccc2c5c34)ccc1N,1,test
N#[N+][N-]Cn1c2cc(-n3c4cc(-n5c6cc(-c7ccc(N)cc7)c(F)cc6n6c(=O)n(O)c(=O)cc56)c(F)cc4n4c(=O)n(O)c(=O)cc34)c(F)cc2n2c(=O)n(O)c(=O)cc12,1,test
CC[C@@]1(CC(=O)O)OCCc2c1[nH]c1c(-c3c4ccccc4nc4ccc([N-][N+]#N)cc34)cc(O)cc21,1,test
Nc1ncc(N[C@H]2CO2)c(N)n1,1,test
Cn1cnc(-c2cc3c(cc2[C@@H]2CC[C@H]4[C@@H]5C[C@@H]6N(N7C(=O)c8ccccc8C7=O)[C@@]67C[C@@H](c6ncn(C)c6[N+](=O)[O-])CC[C@]7(C)[C@H]5CC[C@@]42C)CCN(N=O)C3)c1[N+](=O)[O-],1,test
CS(=O)(=O)Oc1ccc2cc3ccc(-c4cc5c(cc4F)n4c(=O)n(O)c(=O)cc4n5-c4ccc5cc6ccc(-c7ccc(NO)cc7)cc6nc5c4)cc3nc2c1,1,test
Nc1ccc(N(COc2ccc(N=O)cc2)c2ccc(N)c3c2C(=O)c2ccccc2C3=O)cc1,1,test
C[C@@]12O[C@]1(SC(Cl)=C(Cl)Cl)C(=O)O[C@H]2[C@]12O[C@@]1(C)[C@H](SC(Cl)=C(Cl)Cl)OC2=O,1,test
Nc1c(S(=O)(=O)O)cc(OC2CC(O)(c3nc(-c4cc5c(c6oc(O)c7c(O)ccc-7c46)C4C(O5)OC5OC54)c4ccccc4n3)C(C(=O)N3C4c5ccccc5-c5ccccc5C43)c3cc4c(c(O)c32)C(=O)c2c(O)ccc(O)c2C4=O)c2c1C(=O)c1ccccc1C2=O,1,test
[O-][NH+](O)c1csc(-c2cn3cccc(-c4cn5cccc(-c6cc([NH+]([O-])O)cs6)c5n4)c3n2)c1,1,test
CC(O)=Nc1ccc(-c2ccc(N)c(Cl)c2)cc1,1,test
[N-]=[N+]=Nc1ccc2nc3ccccc3c(-c3c4ccccc4nc4ccc(N=[N+]=[N-])cc34)c2c1,1,test
[NH-][NH+]=CC(=O)N(C(=O)C=[NH+][NH-])C(=O)C=[NH+][NH-],1,test
Cc1ccc2c(c1-c1ccc3c(=O)c(=O)c4cccc5ccc1c3c54)C(=O)c1ccccc1C2=O,1,test
Nc1ccc(-c2ccc([N+](=O)[O-])cc2[N+](=O)[O-])c([NH+]([O-])O)c1,1,test
O=C(/N=c1\sn(C(=O)c2c3ccccc3nc3c(Cl)ccc([N+](=O)[O-])c23)c2ccc([N+](=O)[O-])cc12)c1cccc2c1C(=O)c1cccc(Cl)c1C2=O,1,test
O=[N+]([O-])c1ccc(-c2cccc3c2ccc2c(C4CO4)cc4c(c23)OCO4)cc1,1,test
Oc1ccc2ccc3ccc4[nH]c(-c5nc6c(ccc7ccc8ccc(O)cc8c76)[nH]5)nc4c3c2c1,1,test
CO[C@@H]1C[C@](C)(O)Cc2cc3c(c(O)c21)C(=O)c1c(O)cc2c(c1C3=O)O[C@@H]1O[C@@]2(C)[C@H](O)[C@@H](n2cc(-c3ccccc3N=C(O)c3csc([N+](=O)[O-])c3)c(=O)c3cc(F)c(-c4ccccc4N=C(O)c4csc([N+](=O)[O-])c4)c(F)c32)[C@H]1O,1,test
CO[C@@H]1C[C@](C)(O)Cc2cc3c(c(O)c21)C(=O)c1c(O)cc2c(c1C3=O)O[C@@H]1O[C@@]2(C)[C@H](O)[C@@H](n2cc(-c3c4ccccc4nc4cc([N-][N+]#N)ccc34)c(=O)c3cc(F)c(-c4ccccc4N=C(O)c4csc([N+](=O)[O-])c4)c(F)c32)[C@H]1O,1,test
O=[N+]([O-])c1ccc(N=Nc2ccc(-c3c4ccccc4nc4c(-c5c6ccccc6nc6c(-c7ccc([N+](=O)[O-])c8c(-c9ccccc9[N+](=O)[O-])c9ccccc9nc78)ccc([N+](=O)[O-])c56)ccc([N+](=O)[O-])c34)cc2)c([N+](=O)[O-])c1,1,test
CN(CCCC(O)c1cc(OC2CC(O)(c3cc(-c4ccccc4N)c([N+](=O)[O-])cc3[N+](=O)[O-])Cc3c(O)c4c(c(O)c32)C(=O)c2c(O)cccc2C4=O)c([N+](=O)[O-])cc1[N+](=O)[O-])N=O,1,test
Cc1cc2c(nc(N)n2C)c2nc(-c3c([N+](=O)[O-])oc(-c4nc(N)c5ncn(-c6ccc(N=Nc7ccc(O)cc7)cc6)c5n4)c3-c3ccc(N=Nc4ccc(O)cc4)cc3)cnc12,1,test
